source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G,F_ALL_G
minoraverages/1911Reach,1910,Carolina Association,abercombie,B00528,Abercrombie,,0,Spartanburg,,,51,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,abercombie,F20648,Abercrombie,,0,Spartanburg,,,,,,,,,22,,,,,,
minoraverages/1911Reach,1910,Carolina Association,abercombie,F21092,Abercrombie,,0,Spartanburg,,,,,,,,,,,,,,28,
minoraverages/1911Reach,1910,Carolina Association,abercombie,P10168,Abercrombie,,0,Spartanburg,,,,28,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,averett,B01029,Averett,,0,Spartanburg,,,25,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,averett,F21117,Averett,,0,Spartanburg,,,,,,,,,,,,,,25,
minoraverages/1911Reach,1910,Carolina Association,averett,P10231,Averett,,0,Spartanburg,,,,23,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,bales,B00936,Bales,,0,Spartanburg,,,37,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,bales,F20401,Bales,,0,Spartanburg,,,,,,,,37,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,ball,B00957,Ball,,0,Spartanburg,,,14,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,ball,F20673,Ball,,0,Spartanburg,,,,,,,,,14,,,,,,
minoraverages/1911Reach,1910,Carolina Association,bauswine,B00174,Bauswine,,0,Charlotte,,,42,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,bauswine,F21059,Bauswine,,0,Charlotte,,,,,,,,,,,,,,37,
minoraverages/1911Reach,1910,Carolina Association,bauswine,P10097,Bauswine,,0,Charlotte,,,,30,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,bentley,B00092,Bentley,,0,Greensboro,,,111,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,bentley,B01108,Bentley,,0,all,,,,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,bentley,B01722,Bentley,,0,all,,,,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,bentley,F20128,Bentley,,0,Greensboro,,,,,19,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,bentley,F20571,Bentley,,0,Greensboro,,,,,,,,,,,,,31,,
minoraverages/1911Reach,1910,Carolina Association,bentley,F20810,Bentley,,0,Greensboro,,,,,,,,,61,,,,,,
minoraverages/1911Reach,1910,Carolina Association,beusse.c,B00308,Beusse,C.,0,Greensboro,,,78,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,beusse.f,B00783,Beusse,F.,0,Greensboro,,,13,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,beusse.f,F20240,Beusse,F.,0,Greensboro,,,,,,11,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,beusse.c,F20560,Beusse,,0,Greensboro,,,,,,,,,,,,,75,,
minoraverages/1911Reach,1910,Carolina Association,bigbie,B00833,Bigbie,,0,Spartanburg,,,33,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,bigbie,B01983,Bigbie,,0,all,,,,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,bigbie,F20474,Bigbie,,0,Spartanburg,,,,,,,,33,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,blackstone,B00196,Blackstone,,0,Greenville,,,112,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,blackstone,B01227,Blackstone,,0,all,,,,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,blackstone,B01291,Blackstone,,0,all,,,,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,blackstone,B01453,Blackstone,,0,all,,,,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,blackstone,B01971,Blackstone,,0,all,,,,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,blackstone,F20700,Blackstone,,0,Greenville,,,,,,,,,111,,,,,,
minoraverages/1911Reach,1910,Carolina Association,brannon,B00210,Brannon,,0,Anderson,,,85,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,brannon,B01384,Brannon,,0,all,,,,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,brannon,B01798,Brannon,,0,all,,,,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,brannon,F20604,Brannon,,0,Anderson,,,,,,,,,,,,,73,,
minoraverages/1911Reach,1910,Carolina Association,brazille,B00985,Brazille,,0,Charlotte,,,37,,,,,,,,,,,,
minoraverages/1911Reach,1910,Carolina Association,brazille,F21229,Brazille,,0,Charlotte,,,,,,,,,,,,,,39,
minoraverages/1911Reach,1910,Carolina Association,brazille,P10056,Brazille,,0,Charlotte,,,,36,,,,,,,,,,,
